carat,cut,color,clarity,depth,table,price,size
1.83,Premium,G,VS2,60.5,59.0,18525,302.59728
2.14,Very Good,D,SI2,60.3,60.0,18526,353.76916500000004
2.14,Ideal,H,SI1,61.5,57.0,18528,354.83852799999994
2.22,Ideal,I,VS2,61.3,56.0,18531,363.8063
4.5,Fair,J,I1,65.8,58.0,18531,698.455296
2.32,Ideal,G,SI2,61.0,58.0,18532,377.46799999999996
2.03,Ideal,F,SI2,61.4,58.0,18535,331.29599999999994
2.4,Good,I,SI1,56.9,62.0,18541,393.06784100000004
2.4,Ideal,H,SI2,62.0,55.0,18541,392.09464
1.04,Very Good,D,IF,61.3,56.0,18542,171.513715
1.5,Very Good,F,IF,63.2,58.0,18552,241.91136
1.72,Very Good,E,VS2,63.4,56.0,18557,278.39115000000004
3.04,Premium,I,SI2,59.3,60.0,18559,505.60105200000004
2.38,Premium,J,VS2,62.1,58.0,18559,383.549334
2.09,Premium,H,SI1,61.1,56.0,18559,344.96045000000004
2.01,Good,H,VS2,57.8,60.0,18561,332.95541499999996
2.01,Very Good,H,VS2,60.7,56.0,18561,325.44704799999994
2.02,Fair,H,VS2,64.5,57.0,18565,326.904
1.6,Ideal,F,VS1,60.5,57.0,18571,267.32468
2.01,Good,G,SI1,63.1,59.0,18572,323.60096999999996
2.01,Fair,G,SI1,70.6,64.0,18574,231.38208799999998
2.11,Premium,D,SI2,60.9,60.0,18575,341.253576
2.03,Ideal,F,SI2,61.6,55.0,18578,335.33299800000003
3.01,Good,H,SI2,57.6,64.0,18593,479.92582400000003
2.29,Premium,J,IF,61.4,60.0,18594,373.0506
1.7,Premium,F,VS1,60.6,58.0,18598,275.931648
1.71,Ideal,G,VVS2,62.1,55.0,18599,277.61755
2.0,Ideal,H,SI1,65.0,61.0,18604,314.47451000000007
2.01,Ideal,G,VS2,61.4,54.0,18607,329.411856
2.07,Premium,F,SI2,60.7,59.0,18611,332.95819200000005
1.49,Ideal,F,VVS2,61.1,58.0,18614,244.4256
2.42,Premium,J,VS2,61.3,59.0,18615,389.31492599999996
2.01,Good,G,SI1,60.3,60.0,18625,323.4617400000001
2.03,Very Good,G,SI1,60.1,60.0,18630,323.601618
2.01,Good,H,VS2,63.3,55.0,18640,312.439
2.09,Very Good,F,SI2,63.4,55.0,18640,342.31336799999997
2.1,Ideal,H,SI1,62.9,57.0,18648,341.159364
2.29,Premium,I,VS2,60.8,60.0,18653,371.49420000000003
2.12,Premium,H,SI1,61.1,60.0,18656,339.18533599999995
2.05,Ideal,H,VS2,61.6,57.0,18659,335.74244000000004
2.04,Ideal,G,SI1,59.0,57.0,18663,342.62092799999994
2.01,Ideal,D,SI2,62.1,56.0,18674,325.86142199999995
2.02,Premium,F,SI2,62.1,56.0,18678,321.75170700000007
2.16,Very Good,F,SI2,62.4,59.0,18678,357.27703199999996
2.03,Premium,G,VS2,59.6,60.0,18680,333.37279700000005
1.42,Ideal,F,VVS1,60.8,56.0,18682,235.1001
2.67,Good,F,SI2,63.8,58.0,18686,415.95206399999995
1.5,Very Good,G,VS2,60.7,59.0,18691,240.60718799999998
2.43,Premium,J,VS2,62.2,57.0,18692,393.55906799999997
2.48,Very Good,F,SI2,63.4,56.0,18692,402.6024000000001
2.19,Ideal,D,SI2,61.8,57.0,18693,361.24185900000003
1.28,Ideal,E,IF,60.7,57.0,18700,211.61735699999997
2.02,Ideal,G,VS2,62.0,57.0,18700,326.67704999999995
3.51,Premium,J,VS2,62.5,59.0,18701,560.9455740000001
2.01,Premium,G,SI2,61.2,57.2,18705,326.88286400000004
2.22,Premium,J,VS1,60.0,60.0,18706,363.579156
2.07,Good,I,VS2,61.8,61.0,18707,333.283776
2.0,Very Good,E,SI1,60.5,59.0,18709,325.31184400000006
3.01,Premium,J,SI2,60.7,59.0,18710,486.20748000000003
3.01,Premium,J,SI2,59.7,58.0,18710,490.249708
2.18,Premium,F,SI1,61.2,60.0,18717,354.72540000000004
1.7,Premium,G,VVS2,59.8,59.0,18718,275.6985
1.51,Ideal,E,VS1,61.5,57.0,18729,246.05148000000003
1.72,Premium,G,VVS2,61.8,60.0,18730,278.48448
0.38,Ideal,I,VS2,60.5,56.0,648,63.627390000000005
0.41,Ideal,J,VS1,61.5,55.0,648,67.17400199999999
0.41,Ideal,J,VS1,62.4,55.0,648,67.292775
0.41,Ideal,J,VS1,62.7,54.0,648,68.02997500000001
0.41,Ideal,J,VS1,61.3,57.0,648,68.909984
0.4,Ideal,G,SI2,62.1,57.0,648,65.9148
0.41,Ideal,G,SI2,61.5,55.0,648,67.17312
0.41,Ideal,G,SI2,61.7,56.0,648,68.198104
0.4,Ideal,D,SI2,60.5,57.0,648,64.61747600000001
0.32,Ideal,F,SI1,61.6,55.0,648,53.574885
0.32,Ideal,F,SI1,61.0,55.0,648,54.10488000000001
0.26,Ideal,G,IF,61.7,54.0,648,44.58179
0.26,Ideal,G,IF,60.8,56.0,648,42.811815
0.39,Good,I,VS2,62.3,61.0,648,60.86122
0.36,Ideal,H,SI1,61.5,57.0,648,59.282039999999995
0.36,Ideal,I,VS2,61.8,55.0,648,59.963192
0.36,Premium,I,VS2,61.6,58.0,648,57.83791999999999
0.36,Good,E,SI2,63.7,54.0,648,59.43574
0.32,Ideal,H,VS2,62.5,55.0,648,53.2389
0.32,Ideal,H,VS2,62.2,57.0,648,51.94329600000001
0.32,Premium,H,VS2,61.9,58.0,648,51.989453
0.36,Premium,I,VS2,62.7,59.0,648,59.468551999999995
0.36,Premium,H,SI1,63.0,55.0,648,58.354890000000005
0.36,Ideal,H,SI1,62.3,57.0,648,59.052687999999996
0.36,Premium,E,SI2,61.5,58.0,648,59.280911999999994
0.36,Premium,E,SI2,60.6,59.0,648,58.568206
0.36,Premium,E,SI2,62.6,57.0,648,57.816900000000004
0.32,Ideal,I,VS1,60.9,56.0,648,53.66450400000001
0.32,Premium,I,VS1,59.8,60.0,648,52.67438400000001
0.32,Premium,I,VS1,61.0,60.0,648,53.54255399999999
2.02,Very Good,E,SI1,59.8,59.0,18731,324.52975999999995
1.94,Premium,F,SI1,62.6,58.0,18735,307.52339800000004
2.01,Ideal,G,SI1,62.1,57.0,18736,327.73722599999996
2.01,Ideal,G,SI1,62.2,56.0,18741,317.67941799999994
2.01,Very Good,G,SI1,63.1,59.0,18741,323.60096999999996
2.01,Premium,G,SI1,60.3,59.0,18741,331.34803000000005
2.36,Premium,H,SI2,59.4,58.0,18745,393.87424999999996
2.61,Ideal,I,SI2,62.1,56.0,18756,421.84233000000006
2.03,Ideal,G,SI1,60.0,55.8,18757,335.66445000000004
2.0,Very Good,F,SI1,57.9,60.0,18759,332.155512
2.08,Ideal,H,SI1,58.7,60.0,18760,345.50208000000003
2.55,Premium,I,VS1,61.8,62.0,18766,403.3668
1.71,Ideal,G,VVS2,62.1,55.0,18768,277.61755
1.51,Very Good,F,VVS1,62.6,59.0,18777,241.99555199999998
2.06,Ideal,I,VS2,62.2,55.0,18779,339.08237999999994
1.6,Ideal,F,VS1,62.0,56.0,18780,261.21096
2.03,Very Good,H,SI1,63.0,60.0,18781,318.4688
2.05,Premium,F,SI2,60.2,59.0,18784,344.86199999999997
2.05,Ideal,G,SI1,61.9,57.0,18787,332.46288000000004
2.8,Good,G,SI2,63.8,58.0,18788,0.0
1.71,Premium,F,VS2,62.3,59.0,18791,267.90987
2.15,Ideal,G,SI2,62.6,54.0,18791,360.64401499999997
2.04,Premium,H,SI1,58.1,60.0,18795,335.4294239999999
2.0,Premium,I,VS1,60.8,59.0,18795,320.144766
2.29,Premium,I,SI1,61.8,59.0,18797,377.24855999999994
2.0,Very Good,H,SI1,62.8,57.0,18803,318.63599999999997
2.07,Ideal,G,SI2,62.5,55.0,18804,340.66326
1.51,Ideal,G,IF,61.7,55.0,18806,249.02935199999996
2.0,Very Good,G,SI1,63.5,56.0,18818,317.33352
2.29,Premium,I,VS2,60.8,60.0,18823,371.49420000000003
0.32,Very Good,I,VS1,63.2,54.0,648,53.819688
0.32,Premium,I,VS1,62.6,58.0,648,52.998000000000005
0.32,Very Good,I,VS1,63.1,56.0,648,53.38344000000001
0.32,Ideal,I,VS1,62.3,57.0,648,52.924196
0.32,Ideal,I,VS1,62.4,54.0,648,52.253292
0.32,Premium,I,VS1,61.9,58.0,648,51.98864000000001
0.32,Premium,I,VS1,62.0,58.0,648,52.300160000000005
0.32,Ideal,I,VS1,62.4,56.0,648,51.04203699999999
0.32,Premium,I,VS1,61.3,58.0,648,51.17861999999999
0.32,Premium,H,VS2,59.5,58.0,648,53.707049999999995
0.32,Premium,H,VS2,60.5,59.0,648,51.92535899999999
0.32,Ideal,H,VS2,61.3,55.0,648,52.942560000000014
0.32,Premium,H,VS2,60.7,58.0,648,53.34606
0.32,Premium,H,VS2,60.6,58.0,648,53.586360000000006
0.32,Premium,H,VS2,60.6,58.0,648,53.586360000000006
0.32,Ideal,H,VS2,62.0,55.0,648,52.97237399999999
0.32,Premium,H,VS2,60.7,60.0,648,51.690933
0.32,Premium,H,VS2,60.7,61.0,648,51.690933
0.32,Premium,H,VS2,61.4,60.0,648,52.271730000000005
0.32,Premium,H,VS2,62.7,54.0,648,53.43332399999999
0.32,Ideal,H,VS2,62.0,55.0,648,52.41984000000001
0.32,Ideal,H,VS2,62.8,55.0,648,53.31160799999999
0.32,Premium,H,VS2,61.7,59.0,648,51.678000000000004
0.32,Premium,H,VS2,61.0,60.0,648,51.219944999999996
0.32,Premium,H,VS2,62.3,57.0,648,52.373139
0.32,Ideal,H,VS2,62.1,56.0,648,52.731042
0.32,Ideal,H,VS2,61.5,56.0,648,52.03440000000001
0.32,Ideal,H,VS2,62.0,57.0,648,51.75151499999998
0.32,Ideal,H,VS2,63.0,57.0,648,52.39574999999999
0.32,Premium,H,VS2,62.5,59.0,648,51.585888000000004
0.32,Premium,H,VS2,62.4,58.0,648,51.161548
0.32,Very Good,H,VS2,63.1,55.0,648,51.72791200000001
0.3,Good,G,VS2,58.5,64.0,648,49.640578
0.32,Ideal,H,VS2,63.0,57.0,648,51.846554000000005
0.44,Very Good,F,SI2,62.8,60.0,648,71.21260800000002
0.41,Premium,H,SI2,60.9,60.0,649,68.44437599999999
0.37,Premium,E,SI1,61.8,58.0,649,60.69816
0.37,Ideal,E,SI1,61.9,56.0,649,59.702479999999994
0.37,Ideal,E,SI1,62.7,54.0,649,60.06909999999999
0.37,Premium,E,SI1,59.3,58.0,649,63.133675000000004
0.37,Very Good,G,VS2,60.7,57.0,649,61.585328000000004
0.37,Premium,G,VS2,61.3,60.0,649,60.27334
0.37,Ideal,G,VS2,62.2,57.0,649,61.124112
0.37,Very Good,G,VS2,62.8,60.0,649,59.938515
0.37,Very Good,G,VS2,61.2,57.0,649,59.929793999999994
0.37,Premium,G,VS2,59.3,60.0,649,61.148045999999994
0.37,Very Good,E,SI1,60.6,54.0,649,61.10488799999999
0.37,Premium,G,VS2,60.1,59.0,649,60.802559999999986
0.37,Ideal,G,VS2,60.8,57.0,649,60.580932000000004
0.37,Very Good,E,SI1,59.9,59.0,649,61.80876
0.37,Premium,H,VS1,60.9,60.0,649,59.847379999999994
0.37,Ideal,G,VS2,61.5,56.0,649,60.485184
0.37,Ideal,G,VS2,61.3,57.0,649,60.40351999999999
0.37,Premium,G,VS2,61.2,60.0,649,59.799228
0.35,Very Good,H,VVS2,61.0,57.0,650,57.471406
0.3,Very Good,D,VS2,62.9,55.0,650,48.635299999999994
0.3,Ideal,G,VVS2,61.9,57.0,650,49.526540000000004
0.23,Ideal,F,VVS2,61.6,54.0,650,38.808735000000006
0.3,Ideal,H,VVS1,61.5,55.0,650,49.87100999999999
0.3,Ideal,H,VVS1,62.3,57.0,650,48.2035
0.3,Ideal,H,VVS1,61.1,56.0,650,50.332786000000006
0.28,Ideal,G,VVS1,61.8,55.0,650,46.081620000000015
0.28,Ideal,G,IF,61.3,57.0,650,47.183499999999995
0.28,Ideal,G,IF,61.5,57.0,650,45.510942
0.28,Ideal,G,IF,62.4,55.0,650,45.71154
0.28,Ideal,G,IF,60.9,57.0,650,46.89143199999999
0.34,Ideal,G,SI1,61.2,57.0,650,57.425903999999996
0.34,Good,G,SI1,63.9,58.0,650,54.967439999999996
0.34,Premium,G,SI1,59.7,59.0,650,55.161
0.34,Premium,G,SI1,60.8,59.0,650,55.725024
0.34,Premium,G,SI1,61.5,56.0,650,55.514639999999986
0.34,Very Good,G,SI1,63.4,57.0,650,55.269890000000004
0.34,Premium,D,SI2,59.2,59.0,650,56.14164
0.34,Premium,D,SI2,60.7,61.0,650,54.58904000000001
0.34,Premium,D,SI2,60.6,60.0,650,55.403712000000006
0.34,Premium,D,SI2,60.8,60.0,650,55.73077800000001
0.39,Very Good,I,VS2,62.9,57.0,650,63.62553599999999
0.39,Premium,H,SI1,62.0,60.0,650,63.51435000000001
0.39,Very Good,E,SI2,63.0,61.0,650,62.73036
0.38,Ideal,H,SI1,61.2,56.0,650,61.75494
0.31,Very Good,G,VVS2,62.2,56.0,651,50.317525999999994
0.31,Very Good,H,VVS1,61.3,56.0,651,50.871509999999994
0.31,Very Good,H,VVS1,61.2,56.0,651,51.413924
0.31,Very Good,H,VVS1,61.9,57.0,651,50.783972000000006
0.41,Very Good,J,IF,60.8,56.0,651,69.390195
0.31,Good,H,VS1,59.2,65.0,651,49.568974
0.39,Ideal,I,VS2,61.5,55.0,651,64.46990000000001
0.36,Ideal,H,VS1,61.5,55.0,651,60.012414
0.4,Ideal,G,SI2,60.6,56.0,651,67.18549800000001
0.39,Ideal,D,SI2,61.6,56.0,651,64.19672
0.31,Good,E,VS2,59.1,56.0,651,51.531732000000005
0.31,Premium,E,SI1,61.2,58.0,651,50.754563999999995
0.31,Premium,E,SI1,58.7,60.0,651,52.23232000000001
0.31,Very Good,G,VS2,63.2,58.0,651,49.87484
0.31,Premium,E,SI1,63.0,58.0,651,50.107628999999996
0.31,Very Good,E,SI1,63.4,55.0,651,49.52633399999999
0.3,Ideal,D,VS1,62.2,56.0,651,49.13787899999999
0.3,Ideal,D,VS1,61.0,57.0,651,48.968495999999995
0.33,Very Good,G,VS1,61.0,57.0,652,54.469088000000006
0.31,Ideal,H,VVS2,61.7,55.8,652,51.36958499999999
0.34,Ideal,H,VVS2,60.9,55.0,652,56.432199999999995
0.31,Ideal,G,VS2,61.8,53.0,652,51.56054999999999
0.31,Ideal,G,VS2,61.5,56.0,652,50.712032
0.3,Ideal,E,VS2,62.1,53.6,652,50.316449999999996
0.31,Ideal,G,VS1,61.3,56.4,652,51.487676
0.3,Ideal,F,VS1,61.6,54.7,652,50.175174
0.3,Ideal,F,VS1,62.2,54.4,652,49.898920000000004
0.32,Ideal,F,VS1,61.1,57.0,652,53.30299
0.3,Ideal,F,VS1,61.9,55.1,652,50.130472
0.3,Ideal,F,VS1,62.3,53.8,652,50.08511
0.33,Good,D,VS2,61.8,61.0,652,53.333280000000016
0.31,Ideal,I,IF,61.3,57.0,652,51.17728
0.31,Ideal,I,IF,62.2,54.0,652,52.061888
0.31,Good,D,VS1,61.7,61.0,653,50.059295999999996
0.32,Ideal,G,SI1,61.4,56.0,653,53.379456000000005
0.3,Very Good,E,VS1,61.4,59.0,653,48.81254400000001
0.3,Very Good,E,VS1,60.2,57.0,653,49.044509999999995
0.38,Ideal,E,SI1,61.4,57.0,653,61.97276799999999
0.42,Good,D,SI2,63.1,56.0,653,68.48352
0.38,Premium,F,SI1,62.0,58.0,653,60.912279999999996
0.42,Good,H,SI1,63.6,57.0,653,68.794938
0.42,Good,D,SI2,63.2,57.0,653,68.199075
0.42,Very Good,E,SI2,58.8,60.0,653,68.34618000000002
0.42,Premium,E,SI2,60.1,58.0,653,70.300398
0.3,Very Good,F,VS1,61.5,56.0,654,49.756364
0.44,Ideal,H,SI2,62.3,54.0,654,73.769562
0.4,Ideal,G,SI2,61.8,56.0,654,66.61305
0.41,Ideal,E,SI2,61.5,58.0,654,68.481672
0.42,Ideal,I,SI1,62.3,54.0,654,70.219688
0.4,Ideal,I,SI1,62.2,55.0,654,66.41748
0.39,Ideal,H,SI1,61.9,55.7,654,63.65094
0.41,Good,E,SI1,63.5,55.0,654,67.627175
0.3,Very Good,G,VVS2,62.3,57.0,655,48.49924800000001
0.3,Very Good,H,VVS1,62.8,56.0,655,48.863904000000005
0.36,Ideal,I,VVS2,61.5,57.0,655,58.34919999999999
0.3,Ideal,G,VVS2,62.5,53.0,655,50.38821
0.3,Ideal,G,VVS2,60.7,58.0,655,49.955136
0.3,Ideal,G,VVS2,61.6,57.0,655,48.997440000000005
0.3,Ideal,G,VVS2,62.2,57.0,655,48.6115
0.3,Ideal,H,VVS1,61.2,57.0,655,50.21282
0.44,Ideal,F,SI2,61.7,54.0,655,73.04724
0.32,Ideal,I,IF,62.1,54.0,655,53.286697999999994
0.32,Ideal,I,IF,61.6,56.0,655,53.018240000000006
0.32,Ideal,I,IF,61.4,57.0,655,52.822236000000004
0.32,Ideal,I,IF,61.7,55.0,655,52.89856
0.39,Ideal,E,I1,62.8,57.0,655,62.51436600000001
0.4,Very Good,I,VS2,61.4,57.6,655,66.01944800000001
0.4,Good,G,SI1,63.2,58.0,655,63.70098
0.4,Good,G,SI1,63.1,56.0,655,67.0358
0.4,Good,G,SI1,63.3,58.0,655,64.691984
0.4,Good,G,SI1,63.4,58.0,655,65.187342
0.4,Very Good,G,SI1,59.6,61.0,655,63.851592000000004
0.32,Very Good,E,VS2,61.3,57.0,656,51.959502
0.41,Very Good,G,SI2,59.9,60.0,656,67.93308
0.42,Very Good,D,SI2,62.9,55.0,656,69.579592
0.31,Ideal,D,VS2,61.0,54.0,656,52.312968000000005
0.41,Ideal,D,SI2,62.6,57.0,656,66.867768
0.26,Very Good,F,VVS2,61.4,56.0,657,44.02269
0.26,Very Good,F,VVS2,62.6,56.0,657,43.033344
0.26,Very Good,F,VVS1,61.7,57.0,657,42.736000999999995
0.26,Very Good,F,VVS1,60.6,56.0,657,43.019392
0.26,Very Good,F,VVS1,62.0,55.0,657,42.800016
0.26,Very Good,E,VVS1,61.5,56.0,657,43.04795
0.26,Ideal,E,VVS1,62.5,56.0,657,43.138048
0.34,Ideal,G,VS1,61.4,56.0,657,57.04782399999999
0.26,Ideal,F,IF,61.6,56.0,657,42.15380400000001
0.32,Very Good,D,VS2,62.9,59.0,657,52.6361
0.32,Ideal,D,VS2,61.8,55.0,657,53.334099
0.32,Good,D,VS2,63.6,55.0,657,53.64332999999999
0.32,Ideal,E,VS1,59.5,57.0,657,53.14813000000001
0.37,Very Good,G,VS1,58.4,59.0,657,61.615344
0.35,Very Good,G,VS2,60.2,60.0,658,57.43099999999999
0.26,Very Good,D,SI1,59.7,58.0,658,43.888
0.4,Ideal,J,VS1,62.2,54.3,658,66.27912500000001
0.31,Ideal,G,VS1,61.5,54.0,658,52.70326699999999
0.38,Ideal,G,SI1,60.4,58.0,658,63.49230000000001
0.38,Premium,J,SI1,61.3,59.0,658,61.62156
0.38,Premium,E,SI1,58.1,58.0,658,65.0482
0.38,Ideal,E,SI1,61.7,58.0,658,62.80502399999999
0.32,Good,E,VS2,64.1,54.0,658,52.36185600000001
0.35,Good,H,SI2,63.2,61.0,429,56.798949
0.26,Very Good,H,VS1,62.9,54.0,430,42.405888
0.24,Very Good,E,VS1,61.7,60.0,430,39.0648
0.31,Ideal,I,SI1,61.4,56.0,430,51.062039999999996
0.32,Ideal,H,SI1,61.2,56.0,430,53.741216
0.28,Ideal,G,SI1,60.7,56.0,430,47.1121
0.25,Ideal,F,SI1,61.5,56.0,430,41.5135
0.25,Ideal,F,SI1,60.1,56.0,430,42.096264
0.31,Very Good,J,SI2,63.3,58.0,430,51.917249999999996
0.23,Very Good,H,VVS2,62.4,55.0,431,37.743230000000004
0.23,Very Good,H,VVS2,62.6,56.0,431,38.09064
0.23,Very Good,G,VVS2,62.9,55.0,431,37.26352
0.23,Very Good,G,VVS2,62.6,54.0,431,37.99347
0.23,Very Good,G,VVS2,62.3,57.0,431,37.149840000000005
0.23,Very Good,G,VVS2,62.8,55.0,431,38.34304500000001
0.25,Ideal,H,VS1,61.7,57.0,431,41.107000000000006
0.31,Premium,G,SI1,61.8,58.0,431,50.362559999999995
0.31,Good,G,SI1,63.3,57.0,431,50.82987
0.3,Very Good,G,SI1,62.4,54.0,432,51.044205
0.3,Very Good,G,SI1,62.5,56.0,432,49.20748
0.3,Very Good,G,SI1,61.0,58.0,432,48.85488
0.3,Very Good,G,SI1,62.1,58.0,432,48.31692
0.27,Ideal,I,VS1,61.6,56.0,432,44.68844500000001
0.27,Ideal,I,VS1,61.9,54.0,432,44.754228
0.27,Ideal,I,VS1,62.5,54.0,432,45.493344
0.27,Ideal,I,VS1,61.9,54.0,432,44.75526000000001
0.27,Ideal,I,VS1,61.9,55.0,432,44.863104
0.27,Ideal,I,VS1,62.0,56.0,432,45.144736
0.27,Ideal,I,VS1,61.3,57.0,432,44.621824000000004
0.27,Ideal,I,VS1,62.2,54.0,432,45.427200000000006
0.3,Premium,E,VS2,59.9,59.0,658,49.499694
0.3,Ideal,E,VS2,62.1,56.0,658,48.72455
0.3,Very Good,E,VS2,62.4,56.0,658,49.434744
0.3,Very Good,E,VS2,62.8,59.0,658,48.226608
0.3,Premium,F,VS1,61.5,59.0,658,49.641718
0.3,Ideal,E,VS2,62.6,54.0,658,49.621891999999995
0.3,Ideal,E,VS2,61.5,55.0,658,48.699552000000004
0.3,Ideal,E,VS2,61.8,55.0,658,50.47914
0.3,Premium,E,VS2,62.6,58.0,658,49.09224
0.3,Premium,E,VS2,59.2,59.0,658,50.10642000000001
0.3,Premium,E,VS2,62.0,59.0,658,48.953841999999995
0.3,Ideal,E,VS2,62.0,56.0,658,50.130472
0.3,Premium,E,VS2,62.2,60.0,658,48.09008
0.3,Ideal,E,VS2,61.5,56.0,658,49.225605
0.3,Ideal,E,VS2,61.3,57.0,658,49.039848000000006
0.3,Very Good,E,VS2,62.4,56.0,658,48.385400000000004
0.3,Ideal,E,VS2,62.1,55.0,658,50.55047999999999
0.3,Very Good,E,VS2,62.4,57.0,658,48.38433600000001
0.3,Ideal,E,VS2,61.5,55.0,658,49.756364
0.3,Ideal,E,VS2,61.8,56.0,658,49.828340999999995
0.3,Ideal,E,VS2,62.0,55.0,658,50.1294
0.3,Ideal,E,VS2,61.6,56.0,658,48.47304
0.3,Very Good,E,VS2,62.6,58.0,658,48.5673
0.3,Premium,E,VS2,62.3,58.0,658,49.55212800000001
0.3,Ideal,E,VS2,61.5,55.0,658,50.94144000000001
0.3,Ideal,E,VS2,62.0,55.0,658,48.953841999999995
0.3,Ideal,E,VS2,62.1,55.0,658,49.36723200000001
0.3,Very Good,E,VS2,62.1,59.0,658,48.72667799999999
0.3,Very Good,E,VS2,61.8,58.0,658,48.134592000000005
0.3,Ideal,E,VS2,62.3,56.0,658,49.55212800000001
0.3,Ideal,E,VS2,62.0,55.0,658,48.428749999999994
0.3,Premium,E,VS2,62.0,60.0,658,47.392074
0.3,Premium,E,VS2,60.4,58.0,658,48.70782
0.3,Ideal,E,VS2,62.2,56.0,658,49.13868
0.3,Premium,E,VS2,61.8,58.0,658,50.361488
0.3,Ideal,E,VS2,61.2,55.0,658,49.68352499999999
0.3,Very Good,E,VS2,61.9,61.0,658,49.182336000000014
0.3,Premium,E,VS2,61.7,58.0,658,50.059295999999996
0.3,Premium,E,VS2,62.4,59.0,658,48.90905999999999
0.3,Premium,E,VS2,62.5,58.0,658,49.206407999999996
0.3,Very Good,E,VS2,62.3,57.0,658,49.02386999999999
0.3,Ideal,E,VS2,61.8,57.0,658,49.82754
0.3,Premium,E,VS2,61.6,58.0,658,49.641718
0.3,Premium,E,VS2,59.1,58.0,658,49.687337
0.3,Ideal,E,VS2,61.4,55.0,658,49.871808
0.3,Premium,E,VS2,60.0,60.0,658,50.45392000000001
0.3,Ideal,E,VS2,61.0,56.0,658,50.02882
0.3,Ideal,E,VS2,62.6,56.0,658,50.27022
0.3,Premium,E,VS2,62.5,59.0,658,49.20748
0.3,Premium,E,VS2,60.7,59.0,658,48.781780000000005
0.3,Ideal,E,VS2,61.6,55.0,658,49.641718
0.3,Very Good,E,VS2,62.9,58.0,658,47.594848000000006
0.3,Premium,E,VS2,61.9,59.0,658,49.597119
0.3,Ideal,E,VS2,61.8,56.0,658,49.82754
0.3,Ideal,E,VS2,62.6,54.0,658,50.15439000000001
0.3,Ideal,E,VS2,62.3,56.0,658,50.200779999999995
0.3,Very Good,E,VS2,61.7,61.0,658,48.88402
0.3,Ideal,E,VS2,60.2,57.0,658,50.224584
0.3,Ideal,E,VS2,62.0,56.0,658,50.01416
0.3,Ideal,E,VS2,62.3,57.0,658,49.66790400000001
0.3,Very Good,F,VS1,61.9,59.0,658,48.54269999999999
0.3,Premium,E,VS2,60.0,58.0,658,50.56964
0.3,Ideal,F,VS1,61.4,56.0,658,50.522007
0.3,Very Good,E,VS2,62.0,58.0,658,48.42980999999999
0.3,Ideal,E,VS2,62.6,56.0,658,50.15439000000001
0.3,Ideal,E,VS2,62.4,57.0,658,49.968633000000004
0.3,Very Good,E,VS2,62.4,57.0,658,47.865359999999995
0.3,Premium,F,VS1,60.5,60.0,658,48.07374
0.3,Premium,E,VS2,62.1,58.0,658,49.368033
0.3,Ideal,E,VS2,61.5,55.0,658,49.225605
0.3,Ideal,E,VS2,62.1,55.0,658,49.898920000000004
0.3,Very Good,E,VS2,62.9,58.0,658,48.11179799999999
0.3,Very Good,E,VS2,62.8,56.0,658,49.921920000000014
0.3,Ideal,E,VS2,61.7,55.0,658,49.41216000000001
0.3,Ideal,E,VS2,62.5,56.0,658,49.322720000000004
0.3,Ideal,F,VS1,62.0,55.0,658,50.01416
0.3,Ideal,E,VS2,61.8,56.0,658,49.29724800000001
0.34,Very Good,E,VS2,59.8,62.0,659,55.61136799999999
0.41,Ideal,G,SI2,62.1,53.6,659,67.34740000000001
0.41,Good,F,SI1,64.4,56.0,659,67.074504
0.41,Fair,H,SI1,65.4,61.0,659,62.435087
0.38,Good,I,SI1,63.7,57.0,659,61.99616300000001
0.27,Ideal,E,VVS1,61.7,57.0,659,44.089344000000004
0.35,Very Good,G,VS1,62.6,56.0,659,57.23133599999999
0.33,Very Good,D,VS2,62.9,54.0,660,54.310080000000006
0.29,Very Good,G,VS1,58.1,59.0,660,49.67372799999999
0.32,Very Good,G,VS1,60.8,56.0,660,54.02656000000001
0.32,Very Good,G,VS1,61.9,56.0,660,53.77113000000001
0.3,Very Good,E,VS1,63.4,55.0,660,49.52633399999999
0.38,Very Good,F,SI1,61.5,54.0,660,63.839811000000005
0.31,Ideal,H,VVS1,62.0,54.2,660,51.75151499999998
0.38,Ideal,H,VS2,62.4,56.0,660,62.08587000000001
0.33,Ideal,F,VS2,62.0,54.2,660,54.08975
0.32,Ideal,F,VS2,61.5,55.0,660,53.137920000000015
0.32,Ideal,F,VS2,61.4,57.0,660,52.82332
0.42,Ideal,D,SI2,62.0,54.0,660,69.60719999999999
0.42,Ideal,D,SI2,61.1,55.0,660,69.338592
0.38,Ideal,F,SI1,62.2,54.0,660,62.488736
0.38,Ideal,F,SI1,61.1,57.0,660,63.889920000000004
0.38,Ideal,E,SI1,62.1,55.0,660,62.622831999999995
0.38,Ideal,E,SI1,62.3,53.0,660,63.46273500000001
0.31,Ideal,E,SI1,61.5,55.0,660,52.03359000000001
0.38,Ideal,E,SI1,59.4,61.0,660,62.867568000000006
0.31,Ideal,E,SI1,61.1,56.0,660,52.078131
0.31,Good,F,VVS2,63.6,55.0,660,50.89741800000001
0.31,Ideal,H,VVS1,61.6,57.0,660,50.17464
0.31,Ideal,G,VVS2,62.7,57.0,660,51.114239999999995
0.39,Very Good,H,VS2,60.7,56.0,661,66.26007
